ma_2,ma_4,ma_8,ma_16,ma_32,ma_64,ma_128,rsi_2,rsi_4,rsi_8,rsi_16,rsi_32,rsi_64,rsi_128,std_2,std_4,std_8,std_16,std_32,std_64,std_128,Open_ret
0.6266094421,0.630033557,0.6817891374,0.6491821771,0.7077570655,0.8575197889,0.8590130916,0.8104633396,0.5787092898,0.4580727816,0.3676036943,0.2672280734,0.1561637165,0.08006934875,0.03564356436,0.03419254244,0.0669350824,0.06269313327,0.125213547,0.392938077,0.5743619511,7.00E-05
0.6362660944,0.6208053691,0.6779552716,0.6807670615,0.704750451,0.7957783641,0.8635448137,0.4563631874,0.4462195525,0.4011865802,0.342022605,0.2547267084,0.1495154773,0.07667242434,0.01782178218,0.04908403821,0.05770836111,0.1143078276,0.1264139621,0.4339911499,0.5748135188,-2.00E-05
0.606223176,0.619966443,0.6837060703,0.668358714,0.7023451594,0.781530343,0.8575025176,0.1546030007,0.2585041741,0.2990963256,0.2910528892,0.2288798802,0.135601444,0.06952707639,0.03762376238,0.04960584843,0.05757283369,0.1148976349,0.1271886645,0.4356309061,0.5735425834,-0.00021
0.5954935622,0.6241610738,0.6881789137,0.6762549351,0.7035478052,0.7414248021,0.8912386707,0.4753522173,0.3978675879,0.3616786663,0.3185173221,0.2419025766,0.1423903348,0.07295969044,0.01782178218,0.05783205663,0.05633012597,0.1212675388,0.1269734497,0.462519933,0.5760192509,-0.00012
0.6309012876,0.625,0.7022364217,0.6824591089,0.6831028262,0.7350923483,0.8796576032,0.8264767846,0.6390662944,0.4982208282,0.3861584072,0.2755790716,0.1602568324,0.08206112767,0.04752475248,0.05822780161,0.06069011139,0.1215766353,0.1408280124,0.4646892303,0.5773612805,0.00012
0.6427038627,0.6401006711,0.7335463259,0.6615905245,0.657847264,0.7857519789,0.8454179255,0.4743821632,0.4808543863,0.4209572198,0.3491058581,0.2572426968,0.1505489647,0.07712082874,0.02574257426,0.04045716181,0.1335846799,0.1247211611,0.1432238616,0.4949323216,0.5835737298,-1.00E-05
0.6266094421,0.6593959732,0.7290734824,0.6830231246,0.7372218882,0.8300791557,0.8429003021,0.4187710712,0.456790489,0.4092026225,0.3434059577,0.2544121868,0.149051588,0.07635951137,0.00396039604,0.03207110848,0.1361968494,0.1309791397,0.2294448106,0.508897782,0.5829944259,-3.00E-05
0.6394849785,0.6963087248,0.7591054313,0.7208121827,0.7306073361,0.8416886544,0.8444108761,0.7767245296,0.6149343062,0.4912034749,0.3839834233,0.2745119099,0.1596183646,0.08171064832,0.02772277228,0.1125352511,0.1280892315,0.1585374464,0.22973385,0.5103489051,0.5827675966,0.00011
0.7027896996,0.6895973154,0.7731629393,0.7247602933,0.6855081179,0.8501319261,0.8056394763,0.9549763948,0.8286841075,0.663018802,0.491687465,0.3340765278,0.1923658436,0.0986282109,0.08910891089,0.1200976476,0.117044479,0.1561261557,0.2620994825,0.5089232041,0.59899836,0.00056
0.6813304721,0.7139261745,0.7533546326,0.7140439932,0.7041491281,0.8279683377,0.8212487412,0.2809869177,0.3663977062,0.3675361433,0.3243165964,0.2451802529,0.1443009452,0.07399099438,0.1287128713,0.1119213671,0.1346078615,0.160419541,0.2655812191,0.5142713693,0.6003480154,-9.00E-05
0.6491416309,0.7130872483,0.771884984,0.7100958827,0.7149729405,0.8538258575,0.8418932528,0.5894189919,0.5378402479,0.4816987065,0.3977263823,0.2883239811,0.1688901964,0.0869339651,0.06930693069,0.1124362646,0.1376071734,0.1623017901,0.2685708643,0.514672263,0.6011050664,0.00026
0.669527897,0.6501677852,0.8102236422,0.7213761985,0.7155742634,0.7894459103,0.8212487412,0.4202050182,0.4523477255,0.4261816128,0.3627734145,0.2681190372,0.1574964492,0.08097333911,0.03168316832,0.08180389472,0.1594511997,0.1542679163,0.2686427918,0.5464116929,0.6066928606,1.00E-04
0.6212446352,0.6812080537,0.8006389776,0.7067117879,0.7570655442,0.8063324538,0.8187311178,0.2022165121,0.3202039968,0.3370103129,0.3042865694,0.2330331499,0.1372838758,0.07027931097,0.05742574257,0.08874861793,0.1666874783,0.1720333513,0.2862137228,0.5487191638,0.6070323297,-0.00019
0.6405579399,0.7072147651,0.7571884984,0.687535251,0.8628983764,0.7583113456,0.8217522659,0.6975447253,0.5616681198,0.482264853,0.3967354938,0.2887634838,0.1696485957,0.08750057804,0.09306930693,0.1303081764,0.1490243388,0.1790693562,0.4146947579,0.5619955902,0.6068501043,0.00028
0.7221030043,0.6954697987,0.7571884984,0.7563451777,0.8827420325,0.7963060686,0.829305136,0.8287529838,0.660792119,0.5515484682,0.4452526745,0.3202242396,0.1887256471,0.0978920603,0.05742574257,0.1385697216,0.1490243388,0.2780142882,0.41325721,0.5662763361,0.6069526576,0.00057
0.6877682403,0.7013422819,0.7399361022,0.7569091935,0.932651834,0.7941952507,0.8232628399,0.2860991956,0.3787241259,0.3777466201,0.3317902819,0.250015114,0.1473105059,0.07567409422,0.1207920792,0.1292948823,0.1448091365,0.2778241299,0.4221946952,0.5662487955,0.6077951702,-4.00E-05
0.6137339056,0.6703020134,0.7092651757,0.7084038353,0.9230306675,0.7963060686,0.8479355488,0.2430153354,0.3504607388,0.3587308765,0.3186257497,0.2414448963,0.1420835907,0.07281545623,0.01584158416,0.1341812258,0.1712521183,0.321267659,0.4257910132,0.5665125154,0.6144526401,-0.00012
0.6083690987,0.6216442953,0.7073482428,0.6943034405,0.852074564,0.7952506596,0.8872104733,0.3172145228,0.3704642901,0.3682603077,0.3242845669,0.2448718932,0.1441038108,0.07390271264,0.005940594059,0.02015965879,0.1730682024,0.3103432627,0.4731967872,0.5666441953,0.6185862642,-9.00E-05
0.6201716738,0.5931208054,0.7667731629,0.7168640722,0.8424533975,0.7984168865,0.8977844914,0.5516161978,0.4325944854,0.3956312246,0.339878697,0.2541473777,0.1495290804,0.0768122959,0.01584158416,0.06547373403,0.3093911967,0.3125217364,0.4752243288,0.5664117518,0.6162686705,-1.00E-05
0.589055794,0.5847315436,0.7290734824,0.7095318669,0.7967528563,0.7788918206,0.8947633434,0.1235536829,0.2439488023,0.2916270325,0.2747810778,0.2134250204,0.1250674514,0.06351277135,0.07326732673,0.06610838926,0.2893173873,0.3106425392,0.5049585933,0.5710657091,0.6159844048,-0.00038
0.5665236052,0.6937919463,0.6837060703,0.7422447829,0.7829224293,0.8131926121,0.9073514602,0.4713000501,0.3793412154,0.351359901,0.3074337614,0.2324054013,0.1360437424,0.06936715107,0.03168316832,0.2953631054,0.3354490293,0.3308269675,0.509025136,0.5774840977,0.6164293829,-0.00022
0.7371244635,0.6929530201,0.7111821086,0.8623801466,0.8442573662,0.817414248,0.8836858006,0.9346657974,0.801960632,0.6515141671,0.5154285167,0.3721736897,0.2243884952,0.1189792358,0.2831683168,0.2956715959,0.3430558614,0.4702785,0.5377162121,0.5780888473,0.6237988006,0.00121
0.758583691,0.6619127517,0.7367412141,0.8595600677,0.8941671678,0.8295514512,0.9103726083,0.3659575347,0.4213599776,0.3969979886,0.3399284407,0.2534380062,0.1488724205,0.07641402616,0.2435643564,0.3389244784,0.3477912734,0.4702023871,0.54945296,0.5773880388,0.6296441249,-2.00E-05
0.5482832618,0.7063758389,0.745686901,0.8685843204,0.9152134696,0.8733509235,0.8967774421,0.2088707169,0.295809582,0.2991012852,0.2633048921,0.1957388877,0.1090464678,0.05270404246,0.1445544554,0.3322198723,0.3476867257,0.475421733,0.5494001395,0.5929257951,0.6296939313,-0.00075
0.5836909871,0.6308724832,0.8134185304,0.8556119571,0.9073962718,0.8627968338,0.889224572,0.6419288788,0.5301452037,0.4568171617,0.3790139573,0.2804698786,0.1669515847,0.0870974018,0.2099009901,0.2042679934,0.3492666058,0.4824999123,0.5501029479,0.594553739,0.6304604357,0.00031
0.6974248927,0.6434563758,0.9514376997,0.7997743937,0.8502705953,0.8707124011,0.8786505539,0.6419288788,0.5301452037,0.4568171617,0.3790139573,0.2804698786,0.1669515847,0.0870974018,3.16E-08,0.2072611277,0.4887305114,0.5418183624,0.5524875578,0.5944816659,0.6320035124,0.00031
0.678111588,0.7634228188,0.8888178914,0.7946982516,0.8761274805,0.8812664908,0.832326284,0.4648936213,0.4757221749,0.4273765936,0.3591038261,0.2662258619,0.1572303159,0.0812986358,0.03564356436,0.09446145702,0.4556430684,0.543700157,0.5524569735,0.5957128877,0.6422351138,0.00013
0.7178111588,0.9001677852,0.9367412141,0.7405527355,0.7955502105,0.8823218997,0.8418932528,0.7985552872,0.6178504306,0.5088982552,0.4152369676,0.3071078096,0.1856949524,0.09857618336,0.1089108911,0.3335265086,0.4517034513,0.5838185616,0.5868704298,0.5957473149,0.6447846883,0.00068
0.9120171674,0.8934563758,0.9674121406,0.7422447829,0.812387252,0.889182058,0.8454179255,0.947771106,0.7909542983,0.6422465709,0.5183277578,0.3877716269,0.2450379068,0.1360899247,0.2495049505,0.3399413853,0.3931777511,0.5829056297,0.5888021371,0.5955398761,0.6454294261,0.00194
0.8637339056,0.9437919463,0.8766773163,0.8189509306,0.7811184606,0.8807387863,0.8509566969,0.3073062526,0.4049323118,0.4037598219,0.352556563,0.2659533178,0.1590949419,0.0832715418,0.3386138614,0.2991742791,0.5254217194,0.6099859449,0.6021083941,0.5954799842,0.6462731504,0.00023
0.7339055794,0.8640939597,0.8453674121,0.7969543147,0.7973541792,0.8870712401,0.8625377644,0.501855049,0.4938237725,0.4574843625,0.39116488,0.2957588751,0.1812977125,0.09759445708,0.09900990099,0.387209471,0.5367472982,0.589314621,0.6062227911,0.5947944065,0.6453421623,0.00073
0.6802575107,0.6082214765,0.7750798722,0.8161308517,0.7666867108,0.8981530343,0.8519637462,0.2303914492,0.3343416966,0.3515988589,0.3135005622,0.2356816389,0.1366162384,0.06882677717,0.198019802,0.3206416405,0.599675484,0.5887538754,0.6007327056,0.5939820308,0.6460348247,-0.00027
0.482832618,0.5738255034,0.7092651757,0.8573040045,0.7829224293,0.8839050132,0.8806646526,0.1166837794,0.2375023439,0.2791816379,0.2574360548,0.1906387871,0.1019360284,0.04581022851,0.1663366337,0.307468183,0.5907669906,0.5601619608,0.600916459,0.5979569296,0.6430475019,-0.00111
0.4924892704,0.4312080537,0.6581469649,0.817822899,0.7847263981,0.8918205805,0.8544813696,0.5674215573,0.4381265443,0.3882179393,0.3300890764,0.2448784045,0.1421112175,0.07190565243,0.1841584158,0.1942945477,0.4647459601,0.5718652074,0.600649264,0.598300213,0.6480249221,-0.00018
0.5075107296,0.4244966443,0.6958466454,0.8195149464,0.7907396272,0.9060686016,0.8665659617,0.2987114372,0.3223808764,0.3176969537,0.27902326,0.2045915322,0.1109483222,0.05093713059,0.1564356436,0.1865169573,0.5021198212,0.5721351917,0.6000531516,0.5985280619,0.6494370505,-0.00097
0.4892703863,0.6132550336,0.6696485623,0.7512690355,0.7672880337,0.9424802111,0.8947633434,0.5943656887,0.4536407558,0.3879865871,0.3250359119,0.2388170243,0.1365360884,0.06780675204,0.1227722772,0.3627050548,0.4769593267,0.6204079325,0.6052925347,0.5994837059,0.6497255551,-0.00035
0.7156652361,0.697147651,0.6856230032,0.7343485618,0.8268190018,0.9382585752,0.8756294058,0.8659653103,0.6628862542,0.5229617104,0.4199338612,0.312231948,0.1932242299,0.1062845702,0.295049505,0.4040896982,0.4746073043,0.6125540026,0.6063494303,0.6004111382,0.6564875126,0.00114
0.8412017167,0.8053691275,0.731629393,0.5848843768,0.8568851473,0.9050131926,0.8444108761,0.6700304923,0.5908489951,0.4877611741,0.3975632236,0.2956264498,0.1806630862,0.09786396675,0.06336633663,0.2654500725,0.4108212364,0.5044564577,0.6043654005,0.6084672672,0.660693872,0.00082
0.7532188841,0.8330536913,0.76485623,0.6029328821,0.7913409501,0.9218997361,0.8635448137,0.3899761363,0.4786953669,0.4331396847,0.3632278564,0.2702605545,0.16143726,0.08490137573,0.09900990099,0.2107637804,0.4109037083,0.5151026441,0.5753459593,0.6091535218,0.6623484767,0.00032
0.6630901288,0.7046979866,0.757827476,0.565143824,0.8478653037,0.9171503958,0.8595166163,0.2461028592,0.4056751825,0.3966391998,0.3403738874,0.2534229228,0.1486411382,0.07622141559,0.06732673267,0.2102579903,0.4263791714,0.4917441648,0.5910127308,0.6098326221,0.6623286437,-2.00E-05
0.5869098712,0.6644295302,0.8044728435,0.5933446136,0.8809380637,0.8659630607,0.8992950655,0.1332950225,0.3288670977,0.3570430141,0.3157529509,0.2353865762,0.1349320524,0.06688571963,0.07326732673,0.1405592561,0.4147806218,0.4938918477,0.5750709227,0.6289773825,0.6669491956,-0.00039
0.6255364807,0.5469798658,0.6862619808,0.6508742245,0.8713168972,0.8527704485,0.8851963746,0.6824895009,0.5301371187,0.4455704241,0.3671965336,0.2718086975,0.1621777483,0.08532572427,0.1445544554,0.2479029508,0.3803901794,0.4473998757,0.5743147315,0.6253163452,0.668674131,0.00034
0.5515021459,0.5805369128,0.6690095847,0.6615905245,0.872519543,0.8733509235,0.8751258812,0.1889552678,0.2693131048,0.3030598836,0.2775670737,0.2060909342,0.1118790647,0.05064070246,0.2811881188,0.2829321591,0.3518449822,0.4459010399,0.5744992897,0.6256436171,0.6709136847,-0.00108
0.5557939914,0.5536912752,0.6523961661,0.6937394247,0.8731208659,0.8332453826,0.8736153072,0.6706966649,0.5432579494,0.4535440524,0.3707007472,0.2734114278,0.1630956587,0.08596889151,0.2891089109,0.3025582323,0.3408316586,0.4101716213,0.5745010435,0.6320319585,0.6708372781,0.00038
0.5954935622,0.5713087248,0.668370607,0.7478849408,0.8394467829,0.8200527704,0.8902316213,0.3501637152,0.3776721226,0.357703284,0.3085353443,0.227136359,0.1270834083,0.06062170275,0.2158415842,0.3280057814,0.3482958447,0.4144602544,0.5668795065,0.6330580553,0.672866672,-0.00071
0.6137339056,0.6669463087,0.6875399361,0.6993795826,0.7239927841,0.8300791557,0.8695871098,0.6885777878,0.5613958426,0.4672049998,0.3797410504,0.2798476099,0.1680240554,0.08951520542,0.2495049505,0.2281537192,0.3400931467,0.3629372596,0.4750962952,0.6317310264,0.67377956,0.00055
0.6963519313,0.6543624161,0.6664536741,0.6598984772,0.711365003,0.8226912929,0.8937562941,0.4868343427,0.4781034318,0.4228509309,0.3520172262,0.2595720131,0.1523006407,0.07838786061,0.09702970297,0.2186687529,0.328016212,0.330501253,0.4741915631,0.6309418633,0.6740170504,6.00E-05
0.6620171674,0.7063758389,0.7099041534,0.6937394247,0.6740829826,0.782585752,0.8987915408,0.5723723809,0.508299089,0.4385311929,0.3616942762,0.2665717614,0.1577011174,0.08221072699,0.03366336634,0.1122876212,0.241509951,0.3678426734,0.4602400961,0.6270543604,0.6743493461,0.00023
0.6459227468,0.6610738255,0.724600639,0.6835871404,0.6674684305,0.818469657,0.8821752266,0.3473460079,0.4354766174,0.4053417087,0.342518188,0.2530874506,0.1474226816,0.07497405209,0.06336633663,0.0546648013,0.2638503698,0.3706440618,0.4625418026,0.6336497858,0.6747426886,-9.00E-05
0.6223175966,0.6224832215,0.7878594249,0.7140439932,0.7474443776,0.855408971,0.8982880161,0.4740825892,0.4638052495,0.4168422281,0.3488371626,0.2574083294,0.1506678629,0.07724332846,0.0198019802,0.1069550369,0.1954336518,0.3610037106,0.4222059762,0.638058736,0.6751180321,1.00E-05
0.589055794,0.6543624161,0.7603833866,0.7134799774,0.7733012628,0.8538258575,0.9249748238,0.1759711646,0.3497497531,0.368702685,0.3227867001,0.2397618479,0.1374500113,0.06799199396,0.08118811881,0.1727565508,0.1708967031,0.3607347127,0.4211523677,0.6382897721,0.6780783037,-0.0004
0.6534334764,0.6854026846,0.8153354633,0.7822899041,0.8604930848,0.8622691293,0.9123867069,0.7953378159,0.6190839128,0.4883838683,0.3876853234,0.2833153784,0.1698705415,0.09064981207,0.2,0.1746834048,0.2419364784,0.2794222214,0.3874120381,0.6382014365,0.6800422727,0.00061
0.7263948498,0.6946308725,0.7878594249,0.7676254935,0.8695129284,0.8944591029,0.9516616314,0.5296622495,0.5143586332,0.4453521844,0.3655568067,0.2688273917,0.1591976213,0.08322191351,0.06534653465,0.17207847,0.2568492287,0.2756963913,0.3831936578,0.6340682218,0.688059807,0.00028
0.6738197425,0.8053691275,0.8031948882,0.8087986464,0.7702946482,0.8754617414,0.9506545821,0.3987185789,0.4621641397,0.423871071,0.3546644964,0.2617806214,0.1540368305,0.07963489978,0.03168316832,0.1454642926,0.2499634446,0.222879926,0.3580019068,0.6413418682,0.6879718665,0.00012
0.7424892704,0.7374161074,0.8236421725,0.7789058094,0.7396271798,0.8437994723,0.9828801611,0.8242283953,0.6637576442,0.5206646043,0.4066859365,0.2959320962,0.1791877616,0.09722308498,0.1584158416,0.1924989673,0.2475647521,0.212170731,0.3387363284,0.6207810643,0.6911829467,0.00092
0.7081545064,0.7265100671,0.8581469649,0.7817258883,0.7131689717,0.8406332454,1,0.2689752734,0.3633453492,0.3759249509,0.3310783825,0.2472454276,0.1436711907,0.0724937169,0.2217821782,0.1943231994,0.1992580196,0.2116548302,0.3371953185,0.6211059185,0.6934427318,-0.0002
0.6255364807,0.7441275168,0.8268370607,0.747320925,0.6626578473,0.8722955145,0.9909365559,0.4835107581,0.4565572524,0.4198236624,0.3542075507,0.2621608158,0.1545594082,0.08010111302,0.06930693069,0.1913677197,0.1860584612,0.2316862489,0.3673793186,0.6075362557,0.6944928046,0.00015
0.6824034335,0.6786912752,0.8102236422,0.7648054146,0.704750451,0.8432717678,0.9818731118,0.6032673586,0.5061383316,0.442858078,0.3662288235,0.269841345,0.1601385546,0.08399539627,0.03564356436,0.09043418836,0.190711895,0.2290516892,0.3636319794,0.6086746084,0.6955326289,0.00033
0.6813304721,0.7055369128,0.8038338658,0.7783417936,0.7023451594,0.7899736148,0.9632426989,0.4013185701,0.4410308204,0.4151887398,0.3526137386,0.2614207839,0.1541207836,0.07983194174,0.03762376238,0.03983310649,0.1939891134,0.228793804,0.3628176704,0.6200814573,0.6971793515,0.00014
0.6587982833,0.6946308725,0.7520766773,0.8279751833,0.7372218882,0.8094986807,0.9798590131,0.3746220212,0.4330600572,0.4120296066,0.3511198529,0.2605171788,0.1534822806,0.07939242201,0.00396039604,0.05290513013,0.08329995433,0.2099413526,0.3251291289,0.623947438,0.6996852187,0.00012
0.6459227468,0.6686241611,0.7405750799,0.7822899041,0.7053517739,0.7910290237,0.972306143,0.2230268868,0.3857183593,0.3946201432,0.3432670982,0.2558881664,0.1502538382,0.07718386407,0.0198019802,0.02616822727,0.1156470664,0.2056666352,0.3224418924,0.6174889495,0.7005117482,2.00E-05
0.635193133,0.6661073826,0.7450479233,0.7377326565,0.7480457005,0.7050131926,0.9672708963,0.2230268868,0.3857183593,0.3946201432,0.3432670982,0.2558881664,0.1502538382,0.07718386407,2.36E-08,0.02247734772,0.1191028242,0.2361531945,0.2978486341,0.5393458766,0.7003002418,2.00E-05
0.6448497854,0.6241610738,0.7399361022,0.7484489566,0.7233914612,0.6960422164,0.9556898288,0.6781819241,0.4666645624,0.415441667,0.3513153663,0.2603164971,0.1532417623,0.07919600544,0.01782178218,0.08956040759,0.1114569867,0.2393005489,0.2874942963,0.5384752962,0.7026013893,0.00011
0.6019313305,0.6409395973,0.7616613419,0.6897913142,0.7083583885,0.6501319261,0.9652567976,0.08218794998,0.2062342778,0.3135573957,0.3082407141,0.2363253136,0.1370352475,0.06827360914,0.09702970297,0.106850881,0.1417344792,0.1831390819,0.2900688554,0.5274080594,0.7021086707,-0.00038
0.6137339056,0.6602348993,0.7412140575,0.6525662719,0.7330126278,0.6749340369,0.9607250755,0.7055542978,0.5585802596,0.4493889182,0.3634783049,0.2663373709,0.1570389504,0.08167334875,0.1188118812,0.1197087838,0.155282928,0.2441513444,0.3038088437,0.5260356555,0.7028186674,0.00022
0.6813304721,0.6912751678,0.7073482428,0.6615905245,0.7733012628,0.7092348285,0.9385699899,0.7242807977,0.5712676407,0.4555452229,0.3661775732,0.2678224926,0.1580302918,0.08233841784,0.00594059406,0.1500609146,0.197496778,0.2492901168,0.3137845467,0.4997876632,0.7061724612,0.00025
0.7092274678,0.7063758389,0.7258785942,0.6598984772,0.7654840649,0.7361477573,0.9335347432,0.860408568,0.6686278606,0.5041240198,0.3874212688,0.2793669804,0.1656721412,0.08744513017,0.04554455446,0.1157543279,0.208305307,0.2479814058,0.3152225464,0.5005994541,0.7066451842,0.00048
0.660944206,0.6451342282,0.7111821086,0.6238014664,0.798556825,0.8058047493,0.9486404834,0.2111499355,0.3216194855,0.3497002189,0.3219943197,0.2444584082,0.1427986685,0.07224159418,0.1346534653,0.1816822386,0.2097465449,0.263630126,0.3055180859,0.4756975162,0.7053233346,-0.0002
0.55472103,0.6501677852,0.6805111821,0.60857304,0.7757065544,0.7920844327,0.9244712991,0.1212007121,0.2351502011,0.2945386337,0.2944984194,0.2291165145,0.1326118331,0.0654210624,0.06138613861,0.1865356118,0.2709308352,0.2628756845,0.294528878,0.4830882024,0.7124536453,-0.00051
0.6094420601,0.5998322148,0.6862619808,0.6074450085,0.7239927841,0.708707124,0.9305135952,0.7201007606,0.5719285496,0.46779931,0.3730728918,0.271201066,0.1600145143,0.08359568217,0.1623762376,0.1381875151,0.2762456806,0.2627258493,0.3106495383,0.4581691923,0.7129402131,0.00031
0.6512875536,0.5444630872,0.689456869,0.614213198,0.7534576067,0.6844327177,0.8947633434,0.4152594229,0.4217589827,0.3869271846,0.3337775715,0.2496109487,0.1458417243,0.07415261872,0.08514851485,0.2059812684,0.2791675223,0.2647240832,0.3229638903,0.4442300544,0.7234093476,-0.00012
0.525751073,0.6132550336,0.6268370607,0.5972927242,0.6933253157,0.6686015831,0.8982880161,0.1639359087,0.2506933661,0.2762149676,0.2724741879,0.2141655234,0.122159538,0.0582215501,0.1465346535,0.2255523333,0.2628462066,0.2644416728,0.2918204992,0.4418956337,0.7232800213,-0.00086
0.571888412,0.6124161074,0.6300319489,0.654822335,0.6963319302,0.7018469657,0.8796576032,0.7080111315,0.5691967262,0.4694032186,0.3749270294,0.2718237124,0.160096537,0.08354448151,0.2316831683,0.2245721436,0.2626562094,0.2852596228,0.2908685833,0.4510196243,0.7249653957,0.00031
0.6963519313,0.5805369128,0.6626198083,0.6751269036,0.6728803367,0.7092348285,0.8524672709,0.7000980932,0.5661345606,0.4677599433,0.3740654778,0.2713367036,0.1597753118,0.08332954772,0.00198019802,0.2400532869,0.2488599274,0.3023210757,0.2935896644,0.4482703328,0.7205787056,0.0003
0.6094420601,0.6401006711,0.6517571885,0.6542583192,0.610944077,0.672823219,0.8479355488,0.2464622158,0.3514634113,0.3466926031,0.307882176,0.2331834865,0.1344511602,0.06632104195,0.1584158416,0.159716318,0.2371972129,0.3002288618,0.3110380266,0.4497463735,0.7211577323,-0.0005
0.5611587983,0.6140939597,0.647284345,0.6356457981,0.6325917017,0.7356200528,0.8741188318,0.5163434796,0.4586926153,0.4039397733,0.3383352004,0.2503526856,0.1456833046,0.07380675187,0.06930693069,0.135928028,0.2378121541,0.2871619823,0.3205818485,0.4145499677,0.7294888572,-0.00015
0.614806867,0.6006711409,0.7431309904,0.6598984772,0.6452194829,0.7361477573,0.8590130916,0.6299456093,0.505420553,0.4284694087,0.3513816272,0.2577053779,0.1504829135,0.07700318108,0.0297029703,0.1124362646,0.2085367316,0.2879968399,0.3242697813,0.4147473164,0.7305547943,0
0.6459227468,0.6266778523,0.7603833866,0.6559503666,0.6626578473,0.7625329815,0.8303121853,0.7427401736,0.5533971726,0.4525026153,0.3638688458,0.264654119,0.1549841107,0.07998993254,0.02772277228,0.06161889907,0.2311414377,0.2928860697,0.3277245652,0.3995964551,0.7407223658,0.00014
0.6255364807,0.6929530201,0.7335463259,0.6728708404,0.6650631389,0.7498680739,0.833836858,0.2981527667,0.4086762171,0.3899224482,0.3333565325,0.2480486004,0.1443187175,0.07293621,0.06534653465,0.1451194311,0.2298560473,0.3090011512,0.3277798944,0.3941297831,0.7413511815,-0.00019
0.6791845494,0.7416107383,0.7750798722,0.6751269036,0.6500300661,0.7572559367,0.8071500504,0.8230390842,0.6684522645,0.5279805746,0.4068305257,0.2891497027,0.1708609045,0.0905246154,0.1643564356,0.1599383792,0.1875749643,0.3083897099,0.3284739685,0.3947889096,0.7367267467,0.00064
0.7618025751,0.7197986577,0.7993610224,0.7151720248,0.6849067949,0.7377308707,0.8514602216,0.7416339877,0.6386157165,0.5153081047,0.4008994597,0.2860212838,0.1688900914,0.0892337829,0.01188118812,0.1811567175,0.1753388637,0.2574676379,0.3230927487,0.3949170005,0.7471576507,0.00058
0.6802575107,0.7483221477,0.7623003195,0.6841511562,0.644016837,0.7556728232,0.8494461229,0.2185187502,0.3657650046,0.3820509972,0.3346590978,0.2502487606,0.1461966648,0.0743185334,0.1386138614,0.1477804766,0.2374339106,0.2591757299,0.3309405328,0.3955260471,0.7474143917,-0.00012
0.6341201717,0.7139261745,0.7923322684,0.627749577,0.6488274203,0.780474934,0.8670694864,0.4912241743,0.4710934301,0.4313328429,0.3596645013,0.2639175568,0.1548825501,0.08003071737,0.05346534653,0.11792828,0.260672292,0.2869413034,0.3327002814,0.4008605257,0.7477921879,0.00015
0.6716738197,0.6166107383,0.7993610224,0.6841511562,0.6410102225,0.7868073879,0.8836858006,0.5784059825,0.5036577207,0.4462861712,0.3671811457,0.2679992383,0.1574624992,0.08172289849,0.01584158416,0.1493403689,0.2539159481,0.2858275756,0.3285255495,0.3979624959,0.7488918836,0.00023
0.5933476395,0.677852349,0.7488817891,0.7112239143,0.6163559832,0.7936675462,0.89224572,0.1206683459,0.2450795402,0.3042574745,0.2924525756,0.2269691879,0.131470773,0.06465559372,0.1603960396,0.2032296716,0.2346945684,0.2879624122,0.3417805087,0.4027376283,0.7468860029,-0.00058
0.6341201717,0.658557047,0.696485623,0.7287084038,0.6205652435,0.7883905013,0.9028197382,0.7319874176,0.6003873218,0.5000764959,0.3985058975,0.2862639538,0.1692184007,0.0894954327,0.2356435644,0.2056566752,0.2078816664,0.290905091,0.3391955933,0.4017419349,0.7456612802,0.00061
0.6877682403,0.6266778523,0.6594249201,0.7241962775,0.6235718581,0.8100263852,0.8660624371,0.400242145,0.4225962948,0.3959219906,0.3394999549,0.2525854576,0.1476140326,0.07521989368,0.1366336634,0.2012372601,0.253216879,0.2907733395,0.3404977813,0.4080628981,0.7261427005,-8.00E-05
0.606223176,0.6552013423,0.6817891374,0.7270163565,0.6319903788,0.7841688654,0.8716012085,0.3660706156,0.4055775113,0.3859265021,0.3337096441,0.2492288257,0.1454486434,0.0737847968,0.01386138614,0.1589300928,0.280155251,0.2891946893,0.3399079755,0.3900794633,0.7260694679,-0.00015
0.589055794,0.5453020134,0.6881789137,0.7021996616,0.7203848467,0.7852242744,0.9078549849,0.2996759793,0.3790052693,0.3718717845,0.3259378487,0.244821093,0.1426370597,0.07193179138,0.01782178218,0.1142048954,0.2860843459,0.2693470197,0.3218112379,0.3897708834,0.7149476997,-0.00024
0.5300429185,0.5939597315,0.7450479233,0.6435420192,0.6867107637,0.7678100264,0.8912386707,0.09984687758,0.2555345032,0.3022934908,0.2867236753,0.2224197458,0.1283354389,0.06250355433,0.09108910891,0.2020207373,0.2605685109,0.2647582959,0.3224259508,0.391271929,0.7139638234,-0.0007
0.6094420601,0.6342281879,0.7099041534,0.6689227298,0.6476247745,0.7377308707,0.8695871098,0.7932208,0.6211444563,0.4973936943,0.3930426763,0.2820870117,0.1660128883,0.0871916779,0.2376237624,0.2242744587,0.2260752895,0.2706066643,0.3250446627,0.3915250361,0.7133838668,0.0005
0.7199570815,0.6803691275,0.7060702875,0.6802030457,0.684305472,0.7540897098,0.8690835851,0.6491017154,0.5628117201,0.4688111159,0.3778424588,0.2736192816,0.160681903,0.0837011962,0.03366336634,0.2234195201,0.2275672513,0.2764662217,0.3140611972,0.3961401863,0.7133593422,0.00033
